Drug,tdc-lipophilicity_astrazeneca,tdc-solubility_aqsoldb,tdc-hydrationfreeenergy_freesolv,tdc-caco2_wang,tdc-pampa_ncats,tdc-approved_pampa_ncats,tdc-hia_hou,tdc-pgp_broccatelli,tdc-bioavailability_ma,tdc-vdss_lombardo,tdc-cyp2c19_veith,tdc-cyp2d6_veith,tdc-cyp3a4_veith,tdc-cyp1a2_veith,tdc-cyp2c9_veith,tdc-cyp2c9_substrate_carbonmangels,tdc-cyp2d6_substrate_carbonmangels
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C(C)(C)C)C(=O)[C@H]12,,,,,,0.0,,0.0,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C[C@@H]3CCCO3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(Cc3ccc4c(c3)OCO4)C(=O)[C@H]12,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N([C@@H](C)c3ccccc3)C(=O)[C@H]12,,,,,,0.0,0.0,1.0,,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(c3cccc(Oc4ccccc4)c3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1\[C@@H]2CCn3c(=O)n(-c4ccccc4)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1\[C@@H]2CCn3c(=O)n(C)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=CCC/C(C)=C/CO/N=C1\[C@@H]2CCn3c(=O)n(Cc4cc5c(cc4Cl)OCO5)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)=CCC1=C(OCC(=O)O)C(=O)c2ccccc2C1=O,,,,,,1.0,1.0,0.0,1.0,,,,,,,,
CC(C)=CCNc1ncnc2c1c(C#N)cn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=CCNc1ncnc2nc[nH]c12,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)=CCc1c(C)nc2ccccc2c1C(=O)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,
CC(C)=C[C@H]1[C@@H](C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,,,,,,1.0,,1.0,,,,,,,,,
CC(C)=C[C@H]1[C@@H](C(=O)Oc2ccccc2C(C)C)C1(C)C,,,,,,1.0,0.0,0.0,,0.0,,,,,,,
CC(C)=C[C@H]1[C@@H](COC(=O)c2cc3c(cc2Cl)OCO3)C1(C)C,,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,
CC(C)=NNc1ncnc2nc[nH]c12,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)=NOC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=NOC[C@@H](O)COCc1ccco1,,,,,,0.0,,0.0,0.0,0.0,,,,,,,
CC(C)=NOC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=NOCc1ccc(-c2cc(-c3ccccc3)no2)cc1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=NOCc1ccc(-c2cn([C@@H]3COC[C@@H]3O)nn2)cc1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)=NO[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)=N[C@H](C(=O)O)C(C)(C)S,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C(=O)C(C)(C)CCc1ccccn1,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)C(=O)CP(=O)(O)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C(=O)Cc1ccc2ccccc2n1,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,
CC(C)C(=O)N1CCN(c2ccccc2NC(=O)c2cccc(Cl)c2)CC1,,,,,,1.0,,,,1.0,,,,,,,
CC(C)C(=O)NC(=S)Nc1ccccc1C(=O)Nc1ccccc1,,,,,,1.0,0.0,0.0,1.0,,,,,,,,
CC(C)C(=O)NCCCc1ccccc1,,,,,,1.0,,0.0,0.0,,,,,,,,
CC(C)C(=O)NCCc1nc2ccccc2n1CCCOc1ccc(Cl)cc1,,,,,,1.0,1.0,1.0,,1.0,,,,,,,
CC(C)C(=O)NCCn1ccc2ccccc21,,,,,,1.0,0.0,1.0,,0.0,,,,,,,
CC(C)C(=O)N[C@@H]1CCCN1C(=O)/C=C\c1ccccc1,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)C(=O)N[C@H]1CCCN1C(=O)/C=C\c1ccccc1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,,,,,,0.0,0.0,,1.0,1.0,,,,,,,
CC(C)C(=O)Nc1ccc(C(=O)NNC(=O)C(c2ccccc2)c2ccccc2)cc1,,,,,,0.0,0.0,,0.0,,,,,,,,
CC(C)C(=O)Nc1ccc(C(=O)NNC(=O)CCCOc2ccc(Cl)cc2Cl)cc1,,,,,,1.0,0.0,0.0,0.0,,,,,,,,
CC(C)C(=O)Nc1ccc(Sc2ccc(F)cc2)cc1,,,,,,1.0,0.0,0.0,,1.0,,,,,,,
CC(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,
CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC1=NCCS1,,,,,,1.0,0.0,1.0,0.0,,,,,,,,
CC(C)C(NC(=O)C1CCCCC1)C(=O)NCc1ccccn1,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)C(NC(=O)OCc1ccccc1)C(=O)O,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
CC(C)C(NC(=O)c1ccc2c(c1)OCO2)C(=O)N/N=C\c1ccco1,,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,
CC(C)C(NS(=O)(=O)c1cccs1)C(=O)NCCN1CCN(c2ccccc2)CC1,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,
CC(C)C(NS(=O)(=O)c1cccs1)C(=O)Nc1nc(C(C)(C)C)cs1,,,,,,1.0,0.0,1.0,,1.0,,,,,,,
CC(C)C(O)(C#CCN1CCCC1)c1ccccc1.Cl,,,,,,1.0,1.0,,0.0,0.0,,,,,,,
CC(C)C12CCC(C(=O)O)C(C1)C(=O)O2,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C12CN3CC(C(C)C)(CN(C1)C3c1cccnc1)C2=O,,,,,,1.0,0.0,1.0,,,,,,,,,
CC(C)C1=C[C@@]23CC[C@H]4[C@](C)(C(=O)O)CCC[C@]4(C)[C@@H]2C[C@@H]1[C@@H](C(=O)O)[C@@H]3C(=O)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C1=Nc2cccc3cccc(c23)N1.Cl,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
CC(C)C1NC(=S)N(Cc2ccccc2)C1=O,,,,,,1.0,0.0,1.0,,1.0,,,,,,,
CC(C)CC(=O)N1CCC(O)(CS(=O)(=O)Cc2ccc(Cl)cc2)CC1,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CC(=O)N1CCC(O)(CS(=O)(=O)Cc2ccccc2)CC1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CC(=O)N1CCN(Cc2cccc(F)c2)CC1,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,
CC(C)CC(=O)NC(Sc1ccc(Cl)cc1)C(Cl)(Cl)Cl,,,,,,1.0,,,1.0,1.0,,,,,,,
CC(C)CC(=O)NC1(C(F)(F)F)C(=O)N(Cc2ccccc2)C2=C1C(=O)CC(C)(C)C2,,,,,,1.0,0.0,1.0,0.0,,,,,,,,
CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@H](O)CC(=O)O)C(C)C)C(C)C,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CC(=O)Nc1ccccc1-c1nnn(CC(=O)N2CCc3ccccc3C2)n1,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,
CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1cccc(C(F)(F)F)c1,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,
CC(C)CC(C(=O)NCC1CCCO1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,
CC(C)CC(C(=O)OCC(=O)Nc1ncc(Cl)cc1Cl)N1C(=O)c2ccccc2C1=O,,,,,,1.0,1.0,,,1.0,,,,,,,
CC(C)CC(c1nnnn1C(C)C)N1CCN(c2ccccc2)CC1,,,,,,1.0,0.0,1.0,0.0,1.0,,,,,,,
CC(C)CC1NC(=S)N(C2CCCCC2)C1=O,,,,,,1.0,0.0,,0.0,1.0,,,,,,,
CC(C)CCC(=O)O.C[C@]12CCC[C@@H]1[C@@H]1C(=O)C[C@H]3CC(=O)CC[C@@]3(C)[C@H]1CC2=O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CCC1(CCN)C(=O)NC(=O)NC1=O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CCC1(CN2CCCC2=O)C(=O)NC(=O)NC1=O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H]([C@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](C(C)C)CNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCN)NC1=O)[C@H](C)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CCN1C(=O)c2ccc(-c3nc4ccccc4c(=O)o3)cc2C1=O,,,,,,1.0,0.0,0.0,,,,,,,,,
CC(C)CCN1CC(C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1=O,,,,,,0.0,0.0,0.0,,,,,,,,,
CC(C)CCNC(=O)C12CN(Cc3ccccc3)CC1C(c1cccc([N+](=O)[O-])c1)=NO2,,,,,,1.0,0.0,1.0,,1.0,,,,,,,
CC(C)CCNC(=O)CN(C(=O)Cn1nnc(-c2ccccc2F)n1)c1cccc2c1CCCC2,,,,,,1.0,,1.0,0.0,1.0,,,,,,,
CC(C)CCNC(=O)Cc1ccccc1[N+](=O)[O-],,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CCNC(=S)NC1CCCC1,,,,,,1.0,0.0,,1.0,,,,,,,,
CC(C)CCNC1=NCCCCC1,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CCNc1ncnc2[nH]ncc12,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,
CC(C)CCOc1ccc(NC(=O)C2OC3OC(C)(C)OC3C3OC(C)(C)OC23)cc1,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
CC(C)CCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,,,,,,1.0,,0.0,1.0,1.0,,,,,,,
CC(C)CCn1c(Oc2ccccc2Cl)nc2c1c(=O)n(C)c(=O)n2C,,,,,,1.0,0.0,,1.0,1.0,,,,,,,
CC(C)CCn1nnnc1C(c1ccc(F)cc1)N1CCN(C(=O)c2ccco2)CC1,,,,,,1.0,1.0,1.0,0.0,,,,,,,,
CC(C)CN(CC#N)CC(C)C,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)CN(CC(C)C)C1=N/C(=C\c2ccco2)C(=O)N1c1ccccc1,,,,,,1.0,0.0,,0.0,1.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)Oc3ccccc3)CC2)C1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)c3ccco3)CC2)C1,,,,,,1.0,1.0,0.0,,1.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)c3ccncc3)CC2)C1,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)c3cnccn3)CC2)C1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CC2(CCN(C(=O)c3csnn3)CC2)C1,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)Oc1ccccc1)CC2,,,,,,0.0,,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1cccn1C)CC2,,,,,,0.0,,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCC2(CC1)CCN(S(C)(=O)=O)CC2,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,,,,,,0.0,,,0.0,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,,,,,,0.0,1.0,,,,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,,,,,,0.0,,,0.0,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3cccn3C)CC2)C1,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,,,,,,0.0,0.0,,0.0,,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,,,,,,0.0,,1.0,,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,
CC(C)CN1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,,,,,,0.0,1.0,1.0,,,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3cccc(F)c3)C2)C1,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,,,,,,0.0,1.0,,0.0,0.0,,,,,,,
CC(C)CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,,,,,,0.0,1.0,,1.0,0.0,,,,,,,
CC(C)CN=C(N)N=C(N)N,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CNC(=O)C(=O)N/N=C/c1cccs1,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)CNC(=O)CCCc1c[nH]c2ccccc12.O=C(O)C(=O)O,,,,,,1.0,,0.0,1.0,,,,,,,,
CC(C)CNC(=O)c1ccc(COc2ccc(Cl)cc2Cl)o1,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
CC(C)CNCC(=O)N1c2ccccc2Sc2ccccc21.O=C(O)C(=O)O,,,,,,1.0,,1.0,,,,,,,,,
CC(C)CNc1cc(N2CCCC2)ccc1[N+](=O)[O-],,,,,,1.0,0.0,0.0,1.0,1.0,,,,,,,
CC(C)CNc1nc2ncnc(N)c2[nH]1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CC(C)(C)OC3,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C[C@@H]4CCCO4)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N([C@@H](C)c4ccccc4)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(c4cccc(Oc5ccccc5)c4)C(=O)[C@H]3CC[C@@H]12,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C(C)(C)C)C(=O)[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(C[C@@H]3CCCO3)C(=O)[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(Cc3ccc4c(c3)OCO4)C(=O)[C@H]12,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(Cc3ccccc3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N([C@@H](C)c3ccccc3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N(c3cccc(Oc4ccccc4)c3)C(=O)[C@H]12,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1\[C@@H]2CCn3c(=O)n(-c4ccccc4)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
CC(C)CO/N=C1\[C@@H]2CCn3c(=O)n(C)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)CO/N=C1\[C@@H]2CCn3c(=O)n(Cc4cc5c(cc4Cl)OCO5)c(=O)n3[C@H]2[C@H](O)[C@H]2O[C@H]12,,,,,,0.0,0.0,1.0,0.0,,,,,,,,
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,,,,,,0.0,0.0,1.0,0.0,,,,,,0.0,,
CC(C)COCC1CC2(CC(C)(c3csc(N)n3)OC2=O)C(=O)O1,,,,,,1.0,0.0,1.0,0.0,,,,,,,,
CC(C)COP(=O)(OCC(C)C)C(O)c1ccccc1F,,,,,,0.0,0.0,,0.0,0.0,,,,,,,
CC(C)COP(=O)(c1ccc(N(C)C)cc1)C(O)c1ccccc1F,,,,,,1.0,0.0,,0.0,,,,,,,,
CC(C)CO[C@H](c1ccc2c(c1)OCO2)[C@H](C)Br,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
CC(C)COc1ccc(C(=O)Nc2scc(-c3ccc(Cl)cc3Cl)c2C(N)=O)cc1,,,,,,1.0,0.0,,0.0,1.0,,,,,,,
CC(C)CSC[C@@H]1O[C@H](n2cnc3c(N)nccc32)[C@H](O)[C@@H]1O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,,,,,,0.0,0.0,0.0,,1.0,,,,,,,
CC(C)C[C@H](N)C(=O)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C[C@H](N)CSSC[C@@H](N)CC(C)C,,,,,,0.0,1.0,1.0,0.0,,,,,,,,
CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(=O)O,,,,,,0.0,0.0,,,1.0,,,,,,,
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C[C@H](NP(=O)([O-])O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-].[Na+].[Na+],,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)C[C@H]1C(=O)N2CCC[C@@H]2[C@@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,,,,,,0.0,0.0,1.0,,0.0,,,,,,,
CC(C)Cc1nc(N2CCN(C(=O)c3ccccc3)CC2)c(C#N)c2c1CCC2,,,,,,1.0,0.0,0.0,,1.0,,,,,,,
CC(C)Cn1c(-c2ccc(Cl)cc2)cnc1SCC(=O)N1CCOCC1,,,,,,1.0,0.0,0.0,1.0,1.0,,,,,,,
CC(C)Cn1c(-c2nn(C)cc2Cl)n[nH]c1=S,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,,,,,,0.0,0.0,1.0,,0.0,,,,,,,
CC(C)Cn1c(C(C)C)nc([N+](=O)[O-])c1S(=O)(=O)c1ccc(F)cc1,,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,,
CC(C)Cn1c(N)c(C(=O)CSc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O,,,,,,1.0,0.0,1.0,,1.0,,,,,,,
CC(C)Cn1c(SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)nc2ccccc21,,,,,,1.0,0.0,1.0,,,,,,,,,
CC(C)Cn1c(SCc2nc3ccccc3c(=O)[nH]2)nc2ccccc2c1=O,,,,,,1.0,,,,1.0,,,,,,,
CC(C)Cn1cnc2c(SCc3ccc(Cl)cc3Cl)nc(N)nc21,,,,,,1.0,,1.0,,,,,,,,,
CC(C)Cn1cnc2c(SCc3ccccn3)nc(N)nc21,,,,,,0.0,0.0,0.0,,0.0,,,,,,,
CC(C)Cn1cnc2c(Sc3c([N+](=O)[O-])ncn3C)nc(N)nc21,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
CC(C)N(C(=O)CSc1nc2ccccc2n1-c1ccccc1)C(C)C,,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,
