chembl,indication,max_phase,status,smiles,canonical_smiles,drug_id,drug_id_type,cell_line,IC50,EC50,AUC,confidence,data_set
CHEMBL483254,EFO_0000519,2,Withdrawn,Cc1[nH]c2ccccc2c1CCNCc1ccc(\C=C\C(=O)NO)cc1,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,BRD-K02130563-001-11-4,broad_id,YH13_CENTRAL_NERVOUS_SYSTEM,0.02951304876,0.01991601025,0.4421852475,0.5449830141,PRISM
CHEMBL428647,EFO_0000182,2,Terminated,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BRD-K62008436-001-22-1,broad_id,HEP3B217_LIVER,0.02729961256,0.02587828134,0.4432237248,0.6398282549,PRISM
CHEMBL443684,EFO_0000702,1,Terminated,CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,BRD-K82746043-001-19-3,broad_id,NCIH1048_LUNG,0.02488208057,0.01540571501,0.4453432028,0.9172524229,PRISM
CHEMBL3545097,EFO_0000708,2,Withdrawn,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,BRD-K59317601-001-05-5,broad_id,LK2_LUNG,0.01842356702,0.003703583632,0.4454279985,0.5934392757,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,JHH7_LIVER,3.727711793,3.61710185,0.8972499329,0.6275188575,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,PLCPRF5_LIVER,3.348469861,2.820345787,0.905129429,0.3555027294,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU423_LIVER,0.8263983624,0.7127871285,0.7988264091,0.2778669207,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU449_LIVER,0.2744438065,0.1897955118,0.6406659625,0.5382693344,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,HEP3B217_LIVER,3.789693532,3.295906685,0.911098515,0.6901046154,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH5_LIVER,0.2453026652,0.2025038821,0.5884610105,0.3618873094,PRISM
CHEMBL1336,EFO_0000182,2,Unknown status,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH7_LIVER,2.561885479,2.620022801,0.8431328713,0.5854964129,PRISM
CHEMBL483158,EFO_0000309,1,Terminated,COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,BRD-K75295174,Broad_ID,ST486,7.036,7.106,0.4461,0.9436,CTRP
CHEMBL1421,EFO_0000708,2,Terminated,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,BRD-K49328571-001-15-0,broad_id,SQ1_LUNG,0.02597010341,0.03948409381,0.4467894103,0.781478823,PRISM
CHEMBL428647,EFO_0000182,2,Terminated,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BRD-K62008436-001-22-1,broad_id,SNU449_LIVER,0.02850387354,0.02269441553,0.4477010849,0.7719074311,PRISM
CHEMBL3545097,EFO_0000708,2,Withdrawn,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,BRD-K59317601-001-05-5,broad_id,NCIH2170_LUNG,0.04097856989,0.03847928629,0.4482875912,0.9356239836,PRISM
CHEMBL1908360,EFO_0000182,2,Terminated,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,BRD-K13514097-001-05-3,broad_id,JHH7_LIVER,0.003868634279,0.00295659923,0.4488641715,0.6689928114,PRISM
CHEMBL428647,EFO_0000182,2,Terminated,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BRD-K62008436-001-23-9,broad_id,SNU423_LIVER,0.001921189879,0.001671127174,0.4514558199,0.8499798479,PRISM
CHEMBL1908360,EFO_0000182,2,Terminated,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,BRD-K13514097-001-05-3,broad_id,PLCPRF5_LIVER,0.01482942475,0.005278846814,0.4555514935,0.5316653688,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,JHH7_LIVER,3.727711793,3.61710185,0.8972499329,0.6275188575,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,PLCPRF5_LIVER,3.348469861,2.820345787,0.905129429,0.3555027294,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU423_LIVER,0.8263983624,0.7127871285,0.7988264091,0.2778669207,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU449_LIVER,0.2744438065,0.1897955118,0.6406659625,0.5382693344,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,HEP3B217_LIVER,3.789693532,3.295906685,0.911098515,0.6901046154,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH5_LIVER,0.2453026652,0.2025038821,0.5884610105,0.3618873094,PRISM
CHEMBL1336,EFO_0000182,2,Recruiting,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH7_LIVER,2.561885479,2.620022801,0.8431328713,0.5854964129,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,JHH7_LIVER,3.727711793,3.61710185,0.8972499329,0.6275188575,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,PLCPRF5_LIVER,3.348469861,2.820345787,0.905129429,0.3555027294,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU423_LIVER,0.8263983624,0.7127871285,0.7988264091,0.2778669207,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU449_LIVER,0.2744438065,0.1897955118,0.6406659625,0.5382693344,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,HEP3B217_LIVER,3.789693532,3.295906685,0.911098515,0.6901046154,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH5_LIVER,0.2453026652,0.2025038821,0.5884610105,0.3618873094,PRISM
CHEMBL1336,EFO_0000182,2,Enrolling by invitation,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH7_LIVER,2.561885479,2.620022801,0.8431328713,0.5854964129,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,JHH7_LIVER,3.727711793,3.61710185,0.8972499329,0.6275188575,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,PLCPRF5_LIVER,3.348469861,2.820345787,0.905129429,0.3555027294,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU423_LIVER,0.8263983624,0.7127871285,0.7988264091,0.2778669207,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SNU449_LIVER,0.2744438065,0.1897955118,0.6406659625,0.5382693344,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,HEP3B217_LIVER,3.789693532,3.295906685,0.911098515,0.6901046154,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH5_LIVER,0.2453026652,0.2025038821,0.5884610105,0.3618873094,PRISM
CHEMBL1336,EFO_0000182,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,JHH7_LIVER,2.561885479,2.620022801,0.8431328713,0.5854964129,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SK-MEL-5,5.729,5.739,0.5797,0.9993,NCI-60
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SK-MEL-28,5.62,5.633,0.6127,1,NCI-60
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,HS944T_SKIN,2.920860883,2.541150924,0.8866175303,0.5221638249,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,IPC298_SKIN,4.406474051,3.882457349,0.9118943344,0.3903609843,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SKMEL5_SKIN,0.9331950116,0.8249655528,0.8012191979,0.4635341381,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,COLO800_SKIN,5.737087845,2.355733534,0.9224732932,0.5938537604,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,SKMEL5_SKIN,8.290371971,8.8731022,0.9739643385,0.3666365357,PRISM
CHEMBL1336,EFO_0000389,3,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-001-07-5,broad_id,IPC298_SKIN,4.204927239,2.771910896,0.9173602584,0.5678938042,PRISM
CHEMBL553,EFO_0000571,1,Terminated,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BRD-K70401845-001-15-7,broad_id,HCC4006_LUNG,0.02069131503,0.01504469182,0.4567528863,0.8152329167,PRISM
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SF-295,5.651,5.687,0.609,0.9901,NCI-60
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SNB-75,5.455,5.508,0.6819,0.9888,NCI-60
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,8MGBA_CENTRAL_NERVOUS_SYSTEM,2.885618292,2.518343781,0.8860688291,0.5905929502,PRISM
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,KALS1_CENTRAL_NERVOUS_SYSTEM,1.941658113,1.821229505,0.8640625422,0.4498441979,PRISM
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,42MGBA_CENTRAL_NERVOUS_SYSTEM,4.396193753,1.616356498,0.9005288123,0.4364534164,PRISM
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,T98G_CENTRAL_NERVOUS_SYSTEM,1.05159967,0.9196928483,0.8380876608,0.4863422259,PRISM
CHEMBL1336,EFO_0000519,2,Completed,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,LN18_CENTRAL_NERVOUS_SYSTEM,1.721918678,1.614100462,0.8452722435,0.4264514623,PRISM
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SF-295,5.651,5.687,0.609,0.9901,NCI-60
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,747971,NCI-60 NSC,SNB-75,5.455,5.508,0.6819,0.9888,NCI-60
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,8MGBA_CENTRAL_NERVOUS_SYSTEM,2.885618292,2.518343781,0.8860688291,0.5905929502,PRISM
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,KALS1_CENTRAL_NERVOUS_SYSTEM,1.941658113,1.821229505,0.8640625422,0.4498441979,PRISM
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,42MGBA_CENTRAL_NERVOUS_SYSTEM,4.396193753,1.616356498,0.9005288123,0.4364534164,PRISM
CHEMBL1336,EFO_0000519,2,"Active, not recruiting",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,T98G_CENTRAL_NERVOUS_SYSTEM,1.05159967,0.9196928483,0.8380876608,0.4863422259,PRISM
