smiles,drug_id,drug_id_type,cell_line,tox21-ar-bla-agonist-p1,tox21-ar-bla-antagonist-p1,tox21-elg1-luc-agonist-p1,tox21-er-bla-agonist-p2,tox21-er-bla-antagonist-p1,tox21-erb-bla-antagonist-p1,tox21-erb-bla-p1,tox21-err-p1_agonist,tox21-fxr-bla-agonist-p2,tox21-fxr-bla-antagonist-p1,tox21-pgc-err-p1_agonist,tox21-ppard-bla-agonist-p1,tox21-ppard-bla-antagonist-p1,tox21-pparg-bla-agonist-p1,tox21-pparg-bla-antagonist-p1,tox21-pr-bla-agonist-p1,tox21-pr-bla-antagonist-p1,tox21-rt-viability-hek293-p1_glo 8 hr,tox21-rt-viability-hek293-p1_glo 40 hr,tox21-rt-viability-hek293-p1_flor 16 hr,tox21-rt-viability-hek293-p1_flor 24 hr,tox21-rt-viability-hek293-p1_flor 32 hr,tox21-rt-viability-hek293-p1_flor 40 hr,tox21-rt-viability-hek293-p1_flor 0 hr,tox21-rt-viability-hek293-p1_flor 8 hr,tox21-rt-viability-hek293-p1_glo 0 hr,tox21-rt-viability-hek293-p1_glo 16 hr,tox21-rt-viability-hek293-p1_glo 24 hr,tox21-rt-viability-hek293-p1_glo 32 hr,tox21-rxr-bla-agonist-p1,tox21-sbe-bla-agonist-p1,tox21-sbe-bla-antagonist-p1,tox21-trhr-hek293-p1_agonist,tox21-trhr-hek293-p1_antagonist,tox21-tshr-agonist-p1,tox21-tshr-antagonist-p1,tox21-tshr-wt-p1,tox21-vdr-bla-agonist-p1,tox21-vdr-bla-antagonist-p1
OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)C(CC)Oc1ccccc1)[C@H]3SC2(C)C,144205529,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N/N=C/c1ccccc1OCC(=O)O)c2ccncc2,144205530,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C2NC(=O)[C@@H]3[C@H]1C=C[C@H](C1)[C@H]23,144205536,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@]5(COC(=O)c1cccnc1)O[C@H](COC(=O)c2cccnc2)[C@@H](OC(=O)c3cccnc3)[C@@H]5OC(=O)c4cccnc4,144205184,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,144205302,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(cc1)NC2OC[C@@H](O)[C@H](O)[C@H]2O,144205307,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)COc2ccc(CCNS(=O)(=O)c1ccccc1)s2,144205308,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CC(=O)N2c3ccccc3CCc1ccc(NC(=O)OCC)cc12,144206671,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C4NC(=O)CCC4(C2CCN(Cc1ccccc1)CC2)c3ccccc3,144205391,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCC(=O)N1c3ccccc3Sc2ccc(cc12)C(F)(F)F,144205393,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[Na+].[O-]S(=O)(=O)C1(C)CC(=O)c2ccccc2C1=O,144206672,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCCC(C1)CN2c4ccccc4Sc3ccccc23,144205395,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC)Nc1nc2ccc(cc2s1)OCCC,144205396,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCC(O)/C=C/C=O,144206614,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C=C3CC[C@H](O)C\C3=C\C=C1/CCC[C@]2(C)[C@H](CC[C@@H]12)[C@H](C)CCCC(C)(C)O,144205540,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C=C1C(/C[C@@H](O)C[C@@H]1O)=C\C=C2/CCC[C@]3(C)[C@H](CC[C@@H]23)[C@H](C)CCCC(C)(C)O,144205541,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C=C3CC[C@H](O)C\C3=C\C=C1/CCC[C@]2(C)[C@H](CC[C@@H]12)[C@H](C)CC[C@@H](O)C(C)(C)O,144205542,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1ccc2nc(sc2c1)N(C)C,144205400,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCC(=O)N1c3ccccc3Sc2ccc(Cl)cc12,144205401,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
N#CC1(CCCCC1)N2CCCCC2,144205402,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N\N=C/c1ccc(OC)c(OC)c1C(=O)O)c2ccncc2,144205403,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(cc1)C(=O)CCCN2CC3CCCN3CC2,144205404,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(cc1)CC3C(=O)N=C2SCCN2C3=O,144205428,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)[C@@]4(OC(C)=O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@]1(F)[C@@]3(C)CCC(=O)C=C3CC[C@H]12,144205431,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(cc1)C3C(=O)c2ccccc2C3=O,144205432,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CCC[C@@H](C)[C@H]2CC(=O)C1=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,144205433,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cccc(c1)NC(=O)c2ccccc2C(F)(F)F,144214046,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,144205544,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC/C=C\C\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC,144205545,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.O=C(OC)C(CN)c2cnc1ccc(cc12)OC,144205547,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CCC(CC1)C(C)(C)O,144205199,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(C2CN1CCC2CC1)(c3ccccc3)c4ccccc4,144205405,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(C)CNC(=O)c1cccnc1)c2cccnc2,144205407,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC2CN1CCC2CC1)c3ccccc3,144205409,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ClC=4C(=O)CC[C@@]3(C)C=4CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@H](O)CC[C@@H]12,144205410,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C2CCCCC2CN1CCCCC1,144205412,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(cc(OCC)c1OCC)c3nccc2cc(OC)c(cc23)OC,144205434,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=P(O)(O)COCCn2cnc1c(N)ncnc12,144205435,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN3CCC(OC(=O)C(Oc1ccc(Cl)cc1)Oc2ccc(Cl)cc2)CC3,144205438,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]1[C@H]3CC[C@@H]2C[C@@H](O)CC[C@]12C,144205439,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(NNC(=O)c1ccccc1)c2ccccc2,144205441,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](CC)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC1=O)CCN)[C@@H](C)O)[C@@H](C)O,144207187,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
IC1=CC(\C=C(I)C1=O)=C(/c2cc(I)c(O)c(I)c2)c3ccccc3C(=O)O,144207188,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OB(O)O[Hg]c1ccccc1,144205551,PUBCHEM_SID,HEK293_KIDNEY,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(cc(OC)c1O)[C@@H]3c2cc5OCOc5cc2[C@@H](O)[C@H]4COC(=O)[C@H]34,144206747,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C5CC[C@@]4(C)C(CC[C@@H]2[C@@H]4CC[C@]3(C)[C@@H](OC(=O)CCc1ccccc1)CC[C@@H]23)=C5,144206667,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C=C(CO1)[C@H]9[C@@H](O)C[C@@]8(O)[C@]9(C)CC[C@H]3[C@H]8CCC2CC(CC[C@@]23C)O[C@@H]7O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](OC(C)=O)C5)[C@@H](O)C6)[C@@H](O)C7,144206668,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
NNc3nnc(Cc1ccncc1)c2ccccc23,144206675,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(cc1)NC(=S)Nc2ccc(OCC)cc2,144205415,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@]23C,144205416,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(cc1)/N=N/c2ccc(N)cc2N,144205444,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]2[C@@H](O)[C@H](O)O[C@]2(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,144205445,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C1=NCCN1)c2c(Cl)cccc2Cl,144205555,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.COc1cccc2OC[C@H]3CN(C[C@H]3c12)CCCCN5C(=O)Nc4c6nc(cnc6sc4C5=O)c7ccccc7,144207066,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCC(=O)O.C2C(C1=NCCN1)C2(c3ccccc3)c4ccccc4,144205557,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(N)CCSC,144205216,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)[C@@H]2CSCN2C(=O)[C@@H]1CCC(=O)N1,144205418,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C=C(CO1)[C@H]9CC[C@@]8(O)[C@]9(C)CC[C@H]3[C@H]8CC[C@@H]2CC(CC[C@@]23C)O[C@@H]7O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](OC(C)=O)C5)[C@@H](O)C6)[C@@H](O)C7,144205423,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCCC(C)Nc2cc(C=Cc1ccccc1Cl)nc3cc(Cl)ccc23,144205424,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc2ccccc2o1)N4CCN(Cc3ccccc3)CC4,144205426,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(cc1)C3C(=O)c2ccccc2C3=O,144205450,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(cc1)OCCNCC(O)COc2ccccc2C,144205452,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(cc1)C(=O)C(/Br)=C\C(=O)O,144205453,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCc2ncnc1cc(OC)c(cc12)OC,144205454,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N)Oc1ccc(cc1)Cc2ccccc2,144205456,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C=CC(=O)OCCC(C)C)cc1,144205219,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(N)CC[Se]C,144205221,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc3ccccc3C2=NC(O)C(=O)Nc1ccc(Cl)cc12,144205222,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCCC\C=C(\c1cccnc1)c2ccccc2,144205309,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(C)(C)Oc1ccc(cc1)C3CCCc2ccccc23,144205311,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H](COC(=O)CCCCCCCCCCC)C1OC[C@H](O)[C@H]1O,144205312,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1c4ccccc4CN2C(=O)c3ccccc3CN12,144205313,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C=2N3C(=O)[C@@H](NC(=O)Cc1ccccc1)[C@H]3SCC=2COC(C)=O,144205314,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,144205458,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.CCN(CC)CCOc1ccc(cc1)c2nc3cc(Cl)ccc3s2,144205459,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccccc1)Cc2ccccc2,144205460,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=P(OC)(OC)C(OC(=O)CCC)C(Cl)(Cl)Cl,144205461,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=CC)C(=O)NC(N)=O,144207099,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NNCNNC(=O)c1ccncc1)c2ccncc2,144205462,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCC(=O)c1ccc(OC)c2ccccc12,144205463,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)NC=C1N(CCCl)CCCl,144205464,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2,144205113,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1[C@@H](O)[C@@H](CO)OC(O)[C@@H]1O,144205225,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)OCC(=O)[C@@]4(OC(=O)CC)[C@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(F)[C@H]3CCC1=CC(=O)C=C[C@@]12C,144207117,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(/C=C/C(=O)O)cc1,144205227,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C2c1ncccc1c3cccnc3C2=O,144205320,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C.[O-]S(=O)(=O)OC.[O-]S(=O)(=O)OC,144205323,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1nccs1)c2ccc(NC(=O)C=CC(=O)O)cc2,144205324,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NCCCOCCCCCCCCCCCC,144205465,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(O)cc1)c2ccccc2O,144205467,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(cc1)Nc2ncnc(N)n2,144207101,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(OCC(O)CO)cc1,144207103,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(cc1)C(C)(C)c2ccc(C)cc2,144205470,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O.O=C1CC[C@H]5[C@H]2Cc3ccc(OC)c4O[C@@H]1[C@]5(CCN2C)c34.O=C1CC[C@H]5[C@H]2Cc4ccc(OC)c3O[C@@H]1[C@]5(CCN2C)c34,144205119,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(cc1)S(=O)(=O)NC(=O)N[C@@H](C)Cc2ccccc2,144205326,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(cc1)C(=O)C3CCN(CCCC(=O)c2ccc(F)cc2)CC3,144205328,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c2cccnc2Nc1cccc(Cl)c1C,144205329,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1C[C@@H](O)[C@H](/C=C/[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(=O)O,144205330,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]2C[C@@H](O)[C@H](/C=C/[C@@H](O)COc1cc(ccc1)C(F)(F)F)[C@H]2C\C=C/CCCC(=O)O,144205331,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
